x, y
-3.3437346251259243,0
-3.2188702464146663,0
-3.0940058677034084,0
-2.9691414889921504,0
-2.8442771102808924,0
-2.7194127315696344,2
-2.5945483528583764,7
-2.4696839741471184,2
-2.3448195954358604,3
-2.2199552167246024,8
-2.0950908380133444,2
-1.9702264593020864,6
-1.8453620805908284,7
-1.7204977018795704,11
-1.5956333231683124,13
-1.4707689444570544,17
-1.3459045657457964,11
-1.2210401870345384,15
-1.0961758083232804,34
-0.9713114296120224,32
-0.8464470509007644,37
-0.7215826721895064,38
-0.5967182934782485,36
-0.4718539147669904,46
-0.34698953605573235,46
-0.2221251573444743,40
-0.09726077863321625,47
0.0276036000780418,36
0.15246797878929985,57
0.2773323575005579,55
0.40219673621181595,57
0.527061114923074,31
0.6519254936343319,38
0.7767898723455899,46
0.9016542510568479,43
1.026518629768106,26
1.151383008479364,18
1.276247387190622,31
1.40111176590188,16
1.525976144613138,20
1.650840523324396,8
1.775704902035654,16
1.900569280746912,7
2.02543365945817,6
2.150298038169428,8
2.275162416880686,6
2.400026795591944,2
2.524891174303202,3
2.64975555301446,4
2.774619931725718,1
2.899484310436976,1
3.024348689148234,2
3.149213067859492,0
3.27407744657075,0
3.398941825282008,1
3.523806203993266,0
3.648670582704524,0
3.773534961415782,0
3.89839934012704,0
4.023263718838298,0
4.148128097549557,0
